route,week,sales,level_shifts,season_negative,season_positive,route4_out1,route6_sdum1,route6_sdum2,route6_sdum3,total_price,reg_price,tpr,temp_dep,yt_views,yt_views_1,paid_search_imps,display_imps,email_open,tv,tv_1,tv_2,tv_3,tv_4,tv_5,ooh_1,news,news_1,news_2,radio,radio_1,radio_2,total_mag,total_mag_1,total_mag_2,departures,comp1_ooh,comp2_tv,comp2_tmag_1,comp3_tv_1
ROUTE6,2013-24,3292.000001,0.000537903,0,0.042211212,0,0,0,0,-0.048627334,-0.009208022,0.036938465,0,0.541996177,0.596111375,1.39908736,0,0.56416793,0,0,0,3.154995218,3.154995218,0,1.4238,0,3.8547,0,0,0,0,0,2.39337993,3.76845532,0.034289073,1.311,0,0,0.807
ROUTE6,2013-25,3418.000001,0.004023337,0,0.035120285,0,0,0,0,-0.064632561,-0.009208022,0.052943693,-0.011299555,0.642925742,0.541996177,1.35359235,0,0.56416793,0.557353058,0,0,0,3.154995218,3.154995218,1.4238,0,0,3.8547,0,0,0,0.965081943,0,2.39337993,0.034289073,1.311,0,1.021,0.115
ROUTE6,2013-26,2633.999999,0,-0.121887843,0,0,0,0,0,-0.059650781,-0.009208022,0.047961913,-0.011299555,1.558969224,0.642925742,1.40720678,0,0.56416793,0.557353058,0.557353058,0,0,0,3.154995218,0.8173,2.0299,0,0,0,0,0,1.67618516,0.965081943,0,0.034289073,1.311,0,0,0
ROUTE6,2013-27,1749,0,-0.012718916,0,0,1,0,0,-0.016047312,-0.009208022,0.004358444,-0.617435359,0.547450736,1.558969224,1.01393687,0,0.45824685,0.586349738,0.557353058,0.557353058,0,0,0,0.8173,0,2.0299,0,0,0,0,3.96048314,1.67618516,0.965081943,0.034289073,0.699,0,0,0
ROUTE6,2013-28,3319.000001,0,0,0.03063242,0,0,0,0,-0.040108798,-0.009208022,0.028419929,-0.011299555,0.704059214,0.547450736,1.29863722,0,0.41252365,0.586349738,0.586349738,0.557353058,0.557353058,0,0,0.8173,0,0,2.0299,0,0,0,0,3.96048314,1.67618516,0.034289073,0.287,0,2,4.805
ROUTE6,2013-29,3212,0,-0.027140417,0,0,0,0,0,-0.011688868,-0.009208022,0,-0.011299555,0.670558544,0.704059214,1.22048774,0,0.41252365,0,0.586349738,0.586349738,0.557353058,0.557353058,0,0.8173,0,0,0,0,0,0,1.77618912,0,3.96048314,0.034289073,0.287,0,0,4.383
ROUTE6,2013-30,2996.000001,0,-0.070170212,0,0,0,0,0,-0.059273729,-0.040268377,0.016524506,-0.011299555,0.64457251,0.670558544,1.19727714,0,0.41252365,0,0,0.586349738,0.586349738,0.557353058,0.557353058,0.4506,0,0,0,0,0,0,1.67685922,1.77618912,0,0.034289073,0.287,0,1.714,4.86
ROUTE6,2013-31,3008,0,-0.071051278,0,0,0,0,0,-0.056029937,-0.040268377,0.013280714,-0.011299555,0.582198107,0.64457251,1.27164798,0,0.38483896,0,0,0,0.586349738,0.586349738,0.557353058,0.4506,1.3368,0,0,0,0,0,1.59482718,1.67685922,1.77618912,0.034289073,0.245,0,0,0
ROUTE6,2013-32,3120.000001,0,-0.030970334,0,0,0,0,0,-0.06277081,-0.040268377,0.020021586,-0.011299555,0.502483717,0.582198107,1.24539634,0,0.31207613,0,0,0,0,0.586349738,0.586349738,0.4506,1.3368,1.3368,0,0,0,0,0,1.59482718,1.67685922,0.034289073,0.133,4.466,2.183,5.842
ROUTE6,2013-33,2764,0,-0.133166163,0,0,0,0,0,-0.094078325,-0.040268377,0.051329101,-0.011299555,0.496300582,0.502483717,1.17916568,0,0.31207613,2.220971298,0,0,0,0,0.586349738,0.4506,0,1.3368,1.3368,2.4018,0,0,0,0,1.59482718,0.034289073,0.133,6.217,0,5.368
ROUTE6,2013-34,2749,0,-0.186282754,0,0,0,0,0,-0.128440588,-0.040268377,0.085691365,-0.011299555,0.554677506,0.496300582,1.60722688,0,0.31207613,2.220971298,2.220971298,0,0,0,0,0.4506,0,0,1.3368,2.4018,2.4018,0,0,0,0,0.034289073,0.133,5.676,2.29,5.66
ROUTE6,2013-35,2702.999999,0,-0.143717136,0,0,0,0,0,-0.107041547,-0.040268377,0.064292324,-0.034289073,0.414825551,0.554677506,2.14308087,0,0.31207613,2.220971298,2.220971298,2.220971298,0,0,0,0.4506,1.3368,0,0,2.4018,2.4018,2.4018,3.15119629,0,0,0.034289073,0.133,6.378,0,5.551
ROUTE6,2013-36,3552,0,0,0.068733381,0,0,0,0,-0.042782325,-0.040268377,3.31E-05,-0.205049808,1.020396542,0.414825551,1.99908506,0,0.48572018,2.810967148,2.220971298,2.220971298,2.220971298,0,0,0.4506,4.1763,1.3368,0,2.1502,2.4018,2.4018,1.159113251,3.15119629,0,0.034289073,1.207,6.042,2.277,5.775
ROUTE6,2013-37,4358.999999,0,0,0.196316597,0,0,0,0,-0.110113677,-0.040268377,0.067364454,0,0.356753311,1.020396542,2.00977847,0,0.51194072,2.895540918,2.810967148,2.220971298,2.220971298,2.220971298,0,0.4506,4.1756,4.1763,1.3368,2.1502,2.1502,2.4018,1.63254399,1.159113251,3.15119629,0.05651221,1.311,5.496,0,6.559
ROUTE6,2013-38,4094.999999,0.005064573,0,0.169120674,0,0,0,0,-0.120368174,-0.040268377,0.077618951,0,0.616624915,0.356753311,2.20999367,0,0.51194072,3.307234688,2.895540918,2.810967148,2.220971298,2.220971298,2.220971298,2.4705,4.8979,4.1756,4.1763,2.9771,2.1502,2.1502,2.36965325,1.63254399,1.159113251,0.067441281,1.311,8.395,1.549,5.703
ROUTE6,2013-39,4743.000001,0.019148312,0,0.153344231,0,0,0,0,-0.141790467,-0.040268377,0.099041244,0,0.475571953,0.616624915,2.31298497,0,0.51194072,3.176639248,3.307234688,2.895540918,2.810967148,2.220971298,2.220971298,2.4806,0,4.8979,4.1756,2.9356,2.9771,2.1502,1.63643157,2.36965325,1.63254399,0.067441281,1.311,7.591,0,2.57
ROUTE6,2013-40,4187,0.018387555,0,0.126534425,0,0,0,0,-0.05603842,-0.040268377,0.013289197,0,0.600419869,0.475571953,2.33334622,0,0.40869303,3.150863478,3.176639248,3.307234688,2.895540918,2.810967148,2.220971298,2.4806,4.0785,0,4.8979,3.0357,2.9356,2.9771,4.18452977,1.63643157,2.36965325,0.067441281,1.297,8.269,0,5.081
ROUTE6,2013-41,4012,0.017429279,0,0.094426641,0,0,0,0,-0.074469932,-0.040268377,0.031720709,0,0.452910885,0.600419869,2.27632304,0,0.32359853,2.649008198,3.150863478,3.176639248,3.307234688,2.895540918,2.810967148,2.4806,0,4.0785,0,2.2795,3.0357,2.9356,3.03678315,4.18452977,1.63643157,0.067441281,1.287,9.295,2.049,5.565
ROUTE6,2013-42,3829.999999,0.020596891,0,0.080277694,0,0,0,0,-0.042749223,-0.040268377,0,-0.021978907,0.446412487,0.452910885,2.32101634,0,0.32359853,3.150863478,2.649008198,3.150863478,3.176639248,3.307234688,2.895540918,1.956,4.6169,0,4.0785,3.0542,2.2795,3.0357,1.74454094,3.03678315,4.18452977,0.067441281,1.287,8.802,0,5.204
ROUTE6,2013-43,4174.999999,0.026889394,0,0.143170764,0,0,0,0,-0.056024683,-0.040268377,0.01327546,0,0.942892981,0.446412487,2.44059616,0,0.32359853,3.150863478,3.150863478,2.649008198,3.150863478,3.176639248,3.307234688,1.9389,1.1238,4.6169,0,3.0542,3.0542,2.2795,2.0961435,1.74454094,3.03678315,0.067441281,1.287,8.825,1.549,3.173
ROUTE6,2013-44,4039.000002,0.028332875,0,0.135769166,0,0,0,0,-0.052034249,-0.040268377,0.009285026,-0.021978907,1.657481418,0.942892981,2.47821314,0,0.37918223,0,3.150863478,3.150863478,2.649008198,3.150863478,3.176639248,1.9389,4.2218,1.1238,4.6169,0,3.0542,3.0542,3.26708445,2.0961435,1.74454094,0.067441281,1.184,8.901,0,1.677
ROUTE6,2013-45,4102.000002,0.025579047,0,0.156122491,0,0,0,0,-0.062330817,-0.040268377,0.019581594,0,4.214215281,1.657481418,2.4337573,0,0.66014397,0,0,3.150863478,3.150863478,2.649008198,3.150863478,1.9389,4.3804,4.2218,1.1238,0,0,3.0542,0,3.26708445,2.0961435,0.067441281,0.139,9.249,1.426,6.109
ROUTE6,2013-46,4137.999999,0.023834493,0,0.168996099,0,0,0,0,-0.083362094,-0.040268377,0.040612871,0,0.921917505,4.214215281,2.38785325,0,0.66014397,0,0,0,3.150863478,3.150863478,2.649008198,0.9785,4.358,4.3804,4.2218,0,0,0,0,0,3.26708445,0.067441281,0.139,8.628,0,4.308
ROUTE6,2013-47,3400.000001,0.016991089,0,0.015757919,0,0,0,0,-0.104969139,-0.040268377,0.062219916,0,0.463812876,0.921917505,2.38984841,0,0.66014397,0,0,0,0,3.150863478,3.150863478,0.9785,2.6011,4.358,4.3804,0,0,0,0,0,0,0.067441281,0.139,9.029,1.641,4.796
ROUTE6,2013-48,2225.000001,0.013354098,0,0.04712404,0,0,1,0,-0.038910829,-0.036429983,0,-0.884202417,0.215591596,0.463812876,2.27263816,0,0.66014397,0,0,0,0,0,3.150863478,0.9785,2.567,2.6011,4.358,0,0,0,2.22658212,0,0,0.067441281,0.139,8.266,0,5.686
ROUTE6,2013-49,4146,0.00385773,0,0.188188963,0,0,0,0,-0.014020511,-0.036429983,0,0,2.022605775,0.215591596,2.47936407,0,0.35223598,0,0,0,0,0,0,0.9785,0.568,2.567,2.6011,0,0,0,0,2.22658212,0,0.067441281,0.124,8.691,2.377,1.843
ROUTE6,2013-50,3412.000001,0,0,0.036957099,0,0,0,0,-0.084056746,-0.033057267,0.048518633,-0.016000341,1.336278917,2.022605775,2.38480651,0,0.29025847,0,0,0,0,0,0,0.8543,1.1238,0.568,2.567,0,0,0,0,0,2.22658212,0.094252538,0.122,5.024,0,0.908
ROUTE6,2013-51,2176,0,-0.320971562,0,0,0,0,0,-0.127593071,-0.033057267,0.092054958,0,0.961941176,1.336278917,2.15684555,0,0.29025847,0,0,0,0,0,0,0.8543,0,1.1238,0.568,0,0,0,0,0,0,0.094252538,0.122,4.267,1.659,1.856
ROUTE6,2013-52,561.0000003,0,-0.202481489,0,0,0,0,1,-0.089171372,-0.033057267,0.053633259,-1.170665606,0.637969102,0.961941176,2.30027132,0,0.29025847,0,0,0,0,0,0,0.8543,0,0,1.1238,0,0,0,0,0,0,0.08361414,0.122,5.627,0,1.856
ROUTE6,2014-1,1389,0.005866027,-0.934720028,0,0,0,0,0,-0.054258632,-0.033057267,0.018720519,-1.170665606,0.375770455,0.637969102,2.49804915,0,0.3991529,0,0,0,0,0,0,2.2164,0,0,0,0,0,0,0,0,0,0.08361414,0.072,5.161,0,1.744
ROUTE6,2014-2,3661.999999,0,0,0.149763957,0,0,0,0,-0.048346705,-0.033057267,0.012808592,-0.043722811,0.33960213,0.375770455,2.58705461,0,0.52804428,0,0,0,0,0,0,0.8732,3.4914,0,0,0,0,0,0,0,0,0.08361414,0,4.509,1.549,0.192
ROUTE6,2014-3,3509.999998,0,0,0.108005238,0,0,0,0,-0.051215562,-0.033057267,0.015677449,-0.016172859,0.131275716,0.33960213,2.48084065,0,0.52804428,0,0,0,0,0,0,0.8732,0,3.4914,0,0,0,0,0,0,0,0.08361414,0,5.636,0,0.192
ROUTE6,2014-4,3462.000001,0.001862516,0,0.061217699,0,0,0,0,-0.087031775,-0.033057267,0.051493662,-0.131242189,0.658461623,0.131275716,2.26558769,0,0.52804428,0,0,0,0,0,0,0.8732,0,0,3.4914,0,0,0,0,0,0,0.08361414,0,3.968,1.426,0.192
ROUTE6,2014-5,3764.000001,0.005780226,0,0.117176152,0,0,0,0,-0.067901587,-0.033057267,0.032363474,-0.016172859,3.770813307,0.658461623,2.25841573,0,0.52804428,0,0,0,0,0,0,0.8732,1.0378,0,0,0,0,0,0,0,0,0.08361414,0,0,0,0.192
ROUTE6,2014-6,3420,0.002991293,0,0.049444699,0,0,0,0,-0.079709464,-0.033057267,0.044171351,-0.038151766,1.903720411,3.770813307,2.34033217,0,0.12622098,0,0,0,0,0,0,0.8732,0,1.0378,0,0,0,0,0,0,0,0.08361414,0.18,2.955,2.248,0.249
ROUTE6,2014-7,2952.000001,0,-0.023771271,0,0,0,0,0,-0.105221829,-0.033057267,0.069683716,-0.016172859,0.627563181,1.903720411,2.49924014,0,0.12622098,0,0,0,0,0,0,0.8732,3.3642,0,1.0378,0,0,0,0,0,0,0.08361414,0.18,2.77,0,6.66
ROUTE6,2014-8,3229.000001,0.00212687,-0.005377219,0,0,0,0,0,-0.036291396,-0.033057267,0.000753283,-0.113114804,0.564084071,0.627563181,2.38069626,0,0.12622098,0,0,0,0,0,0,0.8732,0,3.3642,0,0,0,0,0,0,0,0.08361414,0.18,2.572,2.034,7.127
ROUTE6,2014-9,3880.999999,0.005885567,0,0.158545427,0,0,0,0,-0.071311645,-0.033057267,0.035773532,0,0.346276237,0.564084071,2.54727392,0,0.12622098,0,0,0,0,0,0,0.8732,0,0,3.3642,0,0,0,0,0,0,0.08361414,0.18,0,1.808,7.285
ROUTE6,2014-10,3912.999999,0.012138629,0,0.104698235,0,0,0,0,-0.035538113,-0.033057267,0,0,0.372535951,0.346276237,2.57449603,0,0,2.588024378,0,0,0,0,0,0.8732,3.026,0,0,0,0,0,0,0,0,0.08361414,1.315,0,0,5.12
ROUTE6,2014-11,3582.999999,0.009287594,0,0.068778911,0,0,0,0,-0.079634389,-0.033057267,0.044096276,-0.005361943,0.455399067,0.372535951,2.52358372,0,0,2.588024378,2.588024378,0,0,0,0,2.3544,3.4914,3.026,0,2.2753,0,0,1.058627126,0,0,0.08361414,1.315,0,0,4.329
ROUTE6,2014-12,3492,0.007788507,0,0.060203405,0,0,0,0,-0.08654736,-0.033057267,0.051009247,-0.005361943,0.753956185,0.455399067,2.37135094,1.359143372,0,2.518412068,2.588024378,2.588024378,0,0,0,2.3544,0,3.4914,3.026,2.2753,2.2753,0,2.90229503,1.058627126,0,0.08361414,1.315,0,1.549,2.296
ROUTE6,2014-13,3575,0.004824607,0,0.117040343,0,0,0,0,-0.066815126,-0.033057267,0.031277014,-0.005361943,0.673759828,0.753956185,2.45328579,11.56021246,0,0,2.518412068,2.588024378,2.588024378,0,0,2.3544,3.3299,0,3.4914,0,2.2753,2.2753,0,2.90229503,1.058627126,0.08361414,1.315,3.581,0,1.95
ROUTE6,2014-14,4056.999999,0.005162249,0,0.169507291,0,0,0,0,-0.047945459,-0.033057267,0.012407347,0,0.643337688,0.673759828,2.44729945,11.5883973,0.10877986,0,0,2.518412068,2.588024378,2.588024378,0,2.6424,3.026,3.3299,0,0,0,2.2753,3.96250215,0,2.90229503,0.088947486,1.329,0,2.65,0.206
ROUTE6,2014-15,3859.999998,0.001056339,0,0.135730511,0,0,0,0,-0.082297696,-0.033057267,0.046759583,0,0.49820716,0.643337688,2.31198325,11.83927083,0.1832416,2.761079338,0,0,2.518412068,2.588024378,2.588024378,2.3476,4.6167,3.026,3.3299,2.3535,0,0,2.19787554,3.96250215,0,0.088947486,1.34,2.302,1.785,0
ROUTE6,2014-16,3312.000002,0,0,0.073756438,0,0,0,0,-0.053946828,-0.033057267,0.018408715,-0.02695581,0.767143189,0.49820716,2.31512138,12.24334589,0.1832416,2.761079338,2.761079338,0,0,2.518412068,2.588024378,2.3152,3.3299,4.6167,3.026,2.3535,2.3535,0,2.66634753,2.19787554,3.96250215,0.088947486,1.34,3.157,0,0
ROUTE6,2014-17,3865,0.001589758,0,0.147051257,0,0,0,0,-0.056365312,-0.033057267,0.0208272,-0.016086138,0.40441963,0.767143189,2.31148863,12.12475819,0.1832416,2.584232578,2.761079338,2.761079338,0,0,2.518412068,2.3152,0,3.3299,4.6167,2.3535,2.3535,2.3535,1.99034219,2.66634753,2.19787554,0.088947486,1.34,1.874,1.021,0
ROUTE6,2014-18,4057.999998,0.004753301,0,0.187799423,0,0,0,0,-0.068163745,-0.033057267,0.032625632,0,0.392846644,0.40441963,2.31991946,12.12871864,0.25299211,0.154141905,2.584232578,2.761079338,2.761079338,0,0,2.0206,3.3299,0,3.3299,0,2.3535,2.3535,4.05565635,1.99034219,2.66634753,0.088947486,1.119,3.897,0,0
ROUTE6,2014-19,4164.000001,0.006376366,0,0.224229161,0,0,0,0,-0.047997223,-0.033057267,0.01245911,0,0.368749093,0.392846644,1.84745405,12.38021171,0.40865636,2.584232578,0.154141905,2.584232578,2.761079338,2.761079338,0,1.3564,4.8996,3.3299,0,2.3549,0,2.3535,3.12348073,4.05565635,1.99034219,0.088947486,0.163,2.583,3.052,0.057
ROUTE6,2014-20,4148.999999,0.002608764,0,0.195045777,0,0,0,0,-0.077439939,-0.033057267,0.041901826,0,0.207982174,0.368749093,0.88521652,12.48489672,0.40865636,2.584232578,2.584232578,0.154141905,2.584232578,2.761079338,2.761079338,1.2018,3.5303,4.8996,3.3299,2.4017,2.3549,0,2.1206951,3.12348073,4.05565635,0.088947486,0.163,3.441,1.957,0.057
ROUTE6,2014-21,3704.000001,0,0,0.158160919,0,0,0,0,-0.083769596,-0.033057267,0.048231483,0,0.71178126,0.207982174,0.81272508,12.35922543,0.40865636,0.154141905,2.584232578,2.584232578,0.154141905,2.584232578,2.761079338,1.2018,2.246,3.5303,4.8996,0,2.4017,2.3549,1.65119663,2.1206951,3.12348073,0.078252197,0.163,0,0,0.057
ROUTE6,2014-22,3690,0.003109261,0,0.075969077,0,0,0,0,-0.034068579,-0.033057267,0,-0.138150338,0.448916871,0.71178126,0.66062679,12.41702027,0.40865636,0.154141905,0.154141905,2.584232578,2.584232578,0.154141905,2.584232578,1.0509,2.6846,2.246,3.5303,0,0,2.4017,2.86723259,1.65119663,2.1206951,0.078252197,0.163,2.554,0,0.057
ROUTE6,2014-23,3962.999999,0.005258864,0,0.153054701,0,0,0,0,-0.040187463,-0.037706617,0,0,0.413789818,0.448916871,0.59945944,12.51089624,0.5174301,0,0.154141905,0.154141905,2.584232578,2.584232578,0.154141905,1.0509,1.9355,2.6846,2.246,0,0,0,0,2.86723259,1.65119663,0.078252197,0.304,0,3.056,0.153
ROUTE6,2014-24,3613.999999,0.008832645,0,0.042211212,0,0,0,0,-0.054152189,-0.043667253,0.00800409,0,0.364403621,0.413789818,1.70921874,12.45816788,0.53446201,0,0,0.154141905,0.154141905,2.584232578,2.584232578,1.0509,2.1557,1.9355,2.6846,0,0,0,3.2795683,0,2.86723259,0.078252197,0.326,0,0,6.238
ROUTE6,2014-25,3565.000001,0.014508145,0,0.035120285,0,0,0,0,-0.06762523,-0.043667253,0.021477131,0,0.520341334,0.364403621,2.52798124,12.77823471,0.53446201,0,0,0,0.154141905,0.154141905,2.584232578,1.0509,1.7743,2.1557,1.9355,0,0,0,1.71649327,3.2795683,0,0.078252197,0.326,0,0,6.006
ROUTE6,2014-26,3104.999999,0.023188591,-0.121887843,0,0,0,0,0,-0.126950172,-0.043667253,0.080802073,0,0.450416496,0.520341334,2.60226501,10.75301481,0.53446201,0,0,0,0,0.154141905,0.154141905,0.8732,1.9908,1.7743,2.1557,0,0,0,0,1.71649327,3.2795683,0.078252197,0.326,0,0,5.991
ROUTE6,2014-27,2297.000001,0.028800383,-0.012718916,0,0,1,0,0,-0.055430106,-0.043667253,0.009282006,-0.703958097,0.459862253,0.450416496,2.49783897,3.404762448,0.42455433,0,0,0,0,0,0.154141905,0.8732,0.2718,1.9908,1.7743,0,0,0,2.43411809,0,1.71649327,0.078252197,0.592,0,0,5.92
ROUTE6,2014-28,3439.999999,0.024483414,0,0.03063242,0,0,0,0,-0.069181496,-0.043667253,0.023033396,0,0.542451862,0.459862253,2.62498927,2.929287174,0.33339115,0,0,0,0,0,0,0.8732,0.8074,0.2718,1.9908,0,0,0,0,2.43411809,0,0.078252197,0.754,0,2.691,6.448
ROUTE6,2014-29,3304.999999,0.024138192,-0.027140417,0,0,0,0,0,-0.056400781,-0.043667253,0.010252682,0,0.442392381,0.542451862,2.29748891,2.327277706,0.33339115,0,0,0,0,0,0,0.8732,1.7743,0.8074,0.2718,0,0,0,0,0,2.43411809,0.078252197,0.754,0,0,6.388
ROUTE6,2014-30,3296,0.024374662,-0.070170212,0,0,0,0,0,-0.046148099,-0.043667253,0,0,0.306123826,0.442392381,2.01138986,2.269914311,0.33339115,0,0,0,0,0,0,0.8732,1.9908,1.7743,0.8074,0,0,0,0,0,0,0.078252197,0.754,0,0,5.217
ROUTE6,2014-31,3188,0.019684796,-0.071051278,0,0,0,0,0,-0.058951951,-0.046820807,0.009650298,0,0.471178487,0.306123826,2.68208822,9.03577012,0.32283191,0,0,0,0,0,0,0.8732,0,1.9908,1.7743,0,0,0,1.84589159,0,0,0.078252197,0.688,0,0,0
ROUTE6,2014-32,3252.000001,0.012321345,-0.030970334,0,0,0,0,0,-0.054265742,-0.046820807,0.004964089,0,0.500585282,0.471178487,2.57556511,8.8983217,0.25702209,0.287666617,0,0,0,0,0,0.8732,0.2718,0,1.9908,0,0,0,1.71649327,1.84589159,0,0.078252197,0.163,0,2.304,0
ROUTE6,2014-33,2942.999999,0.003722363,-0.133166163,0,0,0,0,0,-0.049301653,-0.046820807,0,0,0.334006144,0.500585282,2.55857492,9.50235945,0.25702209,0.287666617,0.287666617,0,0,0,0,0.8732,4.2624,0.2718,0,0,0,0,0,1.71649327,1.84589159,0.078252197,0.163,0,0.693,0
ROUTE6,2014-34,2760.000001,0,-0.186282754,0,0,0,0,0,-0.072617109,-0.052805572,0.017330691,0,1.213721371,0.334006144,2.63998575,7.91281537,0.25702209,0.287666617,0.287666617,0.287666617,0,0,0,0.8732,2.5505,4.2624,0.2718,0,0,0,1.041475518,0,1.71649327,0.078252197,0.163,0,0,0
ROUTE6,2014-35,2776.999999,0,-0.143717136,0,0,0,0,0,-0.068650103,-0.052805572,0.013363685,0,0.567200031,1.213721371,2.59587773,2.351375257,0.25702209,0.287666617,0.287666617,0.287666617,0.287666617,0,0,0.8732,0,2.5505,4.2624,0,0,0,2.90286865,1.041475518,0,0.067441281,0.163,0,0,3.025
ROUTE6,2014-36,3433.999998,0,0,0.068733381,0,0,0,0,-0.06221873,-0.052805572,0.006932313,-0.317095958,0.437344414,0.567200031,2.56297996,2.169053701,0.15005948,0.287666518,0.287666617,0.287666617,0.287666617,0.287666617,0,0.8732,0.2718,0,2.5505,0,0,0,3.70326669,2.90286865,1.041475518,0.067441281,1.66,0,0,5.847
ROUTE6,2014-37,3934,0,0,0.196316597,0,0,0,0,-0.105974637,-0.052805572,0.050688219,-0.044451763,0.223143551,0.437344414,2.57487779,11.79696009,0.10385107,0.287666518,0.287666518,0.287666617,0.287666617,0.287666617,0.287666617,0.8732,1.8322,0.2718,0,0,0,0,0,3.70326669,2.90286865,0.067441281,1.93,0,3.105,6.484
ROUTE6,2014-38,3725.999999,0,0,0.169120674,0,0,0,0,-0.112644909,-0.052805572,0.057358492,0,0.195169699,0.223143551,2.58665212,12.67047535,0.10385107,0.287666518,0.287666518,0.287666518,0.287666617,0.287666617,0.287666617,1.6051,3.4071,1.8322,0.2718,0,0,0,1.70542219,0,3.70326669,0.067441281,1.93,0,0,5.209
ROUTE6,2014-39,3442.999999,0,0,0.153344231,0,0,0,0,-0.117039911,-0.052805572,0.061753493,-0.090971778,0.856214549,0.195169699,2.56023616,12.91851935,0.10385107,0,0.287666518,0.287666518,0.287666518,0.287666617,0.287666617,1.701,3.5214,3.4071,1.8322,0,0,0,2.60674349,1.70542219,0,0.067441281,1.93,0,0,1.159
ROUTE6,2014-40,3576.999999,0,0,0.126534425,0,0,0,0,-0.128969386,-0.052805572,0.073682968,0,0.39496081,0.856214549,2.54104531,12.88776799,0.22579185,0,0,0.287666518,0.287666518,0.287666518,0.287666617,1.701,3.3326,3.5214,3.4071,0.4107,0,0,3.38742015,2.60674349,1.70542219,0.067441281,1.694,0,0,6.288
ROUTE6,2014-41,3451,0,0,0.094426641,0,0,0,0,-0.109852491,-0.052805572,0.054566073,0,0.399175779,0.39496081,2.39767781,12.99782789,0.368216,0,0,0,0.287666518,0.287666518,0.287666518,1.701,4.8296,3.3326,3.5214,0.4107,0.4107,0,3.16931416,3.38742015,2.60674349,0.067441281,1.255,0,3.135,6.404
ROUTE6,2014-42,3444.000002,0.00073702,0,0.080277694,0,0,0,0,-0.076690379,-0.052805572,0.021403961,0,0.377920994,0.399175779,2.30595123,13.01822917,0.368216,0,0,0,0,0.287666518,0.287666518,1.5176,3.6013,4.8296,3.3326,0,0.4107,0.4107,1.65439246,3.16931416,3.38742015,0.067441281,1.255,0,1.994,6.115
ROUTE6,2014-43,3435.000001,0,0,0.143170764,0,0,0,0,-0.082262434,-0.052805572,0.026976016,0,0.551522219,0.377920994,2.25499034,12.74432762,0.368216,0,0,0,0,0,0.287666518,2.1332,4.7402,3.6013,4.8296,0,0,0.4107,2.2468763,1.65439246,3.16931416,0.067441281,1.255,0,0.947,6.129
ROUTE6,2014-44,3502.000001,0,0,0.135769166,0,0,0,0,-0.055286418,-0.052805572,0,-0.033152207,0.410676167,0.551522219,1.97641413,13.11517295,0.368216,0,0,0,0,0,0,2.1332,3.5648,4.7402,3.6013,0.0053,0,0,4.03223379,2.2468763,1.65439246,0.067441281,1.255,0,0.947,5.756
ROUTE6,2014-45,3664.000001,0,0,0.156122491,0,0,0,0,-0.056287071,-0.052805572,0.001000653,-0.079137321,0.515672791,0.410676167,1.99876839,13.06332634,0.32076459,0,0,0,0,0,0,2.1473,4.2434,3.5648,4.7402,0.0053,0.0053,0,0,4.03223379,2.2468763,0.067441281,0.602,0,3.814,5.855
ROUTE6,2014-46,3796.999999,0,0,0.168996099,0,0,0,0,-0.095306944,-0.052805572,0.040020526,-0.055880458,0.378457907,0.515672791,2.01691448,11.29165471,0.32076459,0,0,0,0,0,0,2.1473,3.7488,4.2434,3.5648,1.7145,0.0053,0.0053,2.90407811,0,4.03223379,0.067441281,0.602,0,0,6.429
ROUTE6,2014-47,3557.999999,0.001098366,0,0.015757919,0,0,0,0,-0.142586028,-0.052805572,0.08729961,-0.055880458,0.405987438,0.378457907,2.00015172,11.26464495,0.32076459,0,0,0,0,0,0,2.1473,4.4021,3.7488,4.2434,1.5148,1.7145,0.0053,0.637743944,2.90407811,0,0.067441281,0.602,0,0,6.03
ROUTE6,2014-48,2069.999999,0,0,0.04712404,0,0,1,0,-0.065452535,-0.052805572,0.010166118,-0.317095958,0.927512795,0.405987438,1.57716765,9.35615847,0.32076459,0,0,0,0,0,0,2.1473,0.9732,4.4021,3.7488,1.5148,1.5148,1.7145,1.139459387,0.637743944,2.90407811,0.067441281,0.602,0,0,1.571
ROUTE6,2014-49,3804.000001,0,0,0.188188963,0,0,0,0,-0.047306967,-0.044826121,0,0,0.562745681,0.927512795,1.90634667,2.404367787,0.4166349,0,0,0,0,0,0,2.1473,0.912,0.9732,4.4021,1.5148,1.5148,1.5148,2.78835584,1.139459387,0.637743944,0.067441281,0.305,0,0,1.272
ROUTE6,2014-50,3301.999998,0,0,0.036957099,0,0,0,0,-0.02178355,-0.019302704,0,-0.055880458,1.533592237,0.562745681,2.11420239,2.255044148,0.45254945,0,0,0,0,0,0,1.931,0.9732,0.912,0.9732,0,1.5148,1.5148,0,2.78835584,1.139459387,0.067441281,0.157,0,3.349,1.004
ROUTE6,2014-51,2439.999999,0.011653061,-0.320971562,0,0,0,0,0,-0.045699296,-0.019302704,0.023915745,-0.033152207,1.355051147,1.533592237,1.53705639,1.779783278,0.45254945,0,0,0,0,0,0,1.1038,0,0.9732,0.912,0,0,1.5148,0,0,2.78835584,0.067441281,0.157,0,0,1.24
ROUTE6,2014-52,761.0000001,0.018134023,-0.202481489,0,0,0,0,1,-0.046737872,-0.019302704,0.024954322,-0.858226931,0.759471919,1.355051147,1.83962428,1.61655538,0.45254945,0,0,0,0,0,0,1.1038,2.2993,0,0.9732,0,0,0,0,0,0,0.067441281,0.157,0,0,2.284
